smiles,logS
Oc1nc2cc(NC(S)=Nc3ccc(F)cc3)ccc2[nH]1,-3.82
Oc1nc2cc(N=Cc3c(O)ccc4cc(Br)ccc34)ccc2[nH]1,-4.76
Oc1nc2cc(Cl)ccc2o1,-3.82
Oc1nc2cc(Cl)c(Cl)cc2o1,-3.37572
Oc1nc2cc(Cl)c(Cl)c(Cn3cncn3)c2nc1O,-4.49432
Oc1nc2cc(Cl)c(Cl)c(Cn3cccn3)c2nc1O,-4.49294
Oc1nc2cc(Cl)c(Cl)c(Cc3ccccn3)c2nc1O,-2.50806
Oc1nc2c(-c3cccc(Br)c3)nnn2c2ccccc12,-6.06
Oc1nc(SCc2cccc(F)c2)nc2ccccc12,-5.98
Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12,-5.58
Oc1nc(SCc2ccc(Cl)cc2)nc(-c2ccccc2)n1,-4.87
Oc1nc(SCc2c(F)cccc2Cl)nc(-c2ccccc2)n1,-4.93
Oc1nc(SCc2c(Cl)cccc2Cl)nc2ccccc12,-5.93
Oc1nc(SCCOc2ccccc2F)nc2ccccc12,-5.55
Oc1nc(S)nc2scc(-c3ccc(Br)cc3)c12,-4.57
Oc1nc(S)nc2nc(-c3cccs3)cc(C(F)(F)F)c12,-4.84
Oc1nc(S)nc2c1C[NH+](Cc1ccc(F)cc1)CC2,-4.01
Oc1nc(Cc2cccc(C(F)(F)F)c2)nc2ccccc12,-6.01
Oc1nc(C=Cc2ccccc2Cl)nc2ccccc12,-5.97
Oc1nc(C=Cc2cccc(Br)c2)nc2ccccc12,-5.91
Oc1nc(C=Cc2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,-4.66
Oc1nc(C=Cc2ccc(Br)cc2)nc2ccccc12,-5.61
Oc1nc(C(F)(F)F)nc2ccc3ccccc3c12,-3.82
Oc1nc(-c2ccccc2Cl)c2cc(F)ccc2n1,-3.85
Oc1nc(-c2ccccc2)nc(-c2ccccc2)c1Cl,-5.07
Oc1nc(-c2ccccc2)c2cc(SC(F)F)ccc2n1,-5.34
Oc1nc(-c2ccccc2)c2cc(Br)ccc2n1,-5.22
Oc1nc(-c2ccc(Cl)cc2)n2ccncc12,-3.82
Oc1cnnc(Nc2ccccc2F)n1,-3.82
Oc1ccnc2ccc(OC(F)(F)F)cc12,-3.82
Oc1cccnc1Sc1cccc(C(F)(F)F)c1,-3.85
Oc1ccccc1Oc1ncc(Br)c(Cl)n1,-3.82
Oc1ccccc1C1=NN(c2ccccc2)C(c2ccc(F)cc2)C1,-5.92
Oc1ccccc1C(=S)N1CCN(c2cccc(Cl)c2)CC1,-4.22
Oc1ccccc1-c1cc(-c2ccc(F)cc2)[nH]n1,-5.93
Oc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]n1,-5.96
Oc1cccc2ccc(C=Cc3ccccc3Cl)nc12,-5.67
Oc1cccc2ccc(C=Cc3ccccc3Br)nc12,-5.67
Oc1cccc2ccc(/C=C/c3ccccc3Cl)nc12,-5.67
Oc1cccc2ccc(/C=C/c3ccccc3Br)nc12,-5.67
Oc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,-6.13176
Oc1cccc(Nc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1,-6.414
Oc1cccc(Nc2nc(SC3CCCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1,-5.89024
Oc1cccc(C=NNc2ccc(Cl)nn2)c1O,-5.22
Oc1cccc(C=NNc2ccc(Cl)nn2)c1,-4.79
Oc1cccc(/C=N/Nc2ccc(Cl)nn2)c1,-4.79
Oc1cccc(-n2nnnc2SCc2ccccc2F)c1,-4.61
Oc1ccc2ccccc2c1N=Nc1ccccc1F,-5.95
Oc1ccc2ccccc2c1N=Nc1ccc(F)cc1,-5.95
Oc1ccc2ccccc2c1CNc1ccc(Br)cn1,-5.24
Oc1ccc2ccccc2c1CNc1ccc(Br)cc1,-4.78
Oc1ccc2ccccc2c1C=Nc1ccccc1Br,-5.67
Oc1ccc2cc3c4cc(Br)ccc4nc-3oc2c1O,-3.82
Oc1ccc2c(-c3cc(Br)c(O)cc3O)noc2c1,-4.90595
Oc1ccc(Nc2nc(-c3ccccc3F)nc3ccccc23)cc1,-5.37
Oc1ccc(NC(S)=Nc2ccc(F)cc2)cc1,-3.9
Oc1ccc(NC(=S)Nc2ccc(F)cc2)cc1,-3.9
Oc1ccc(N=Nc2ccccc2C(F)(F)F)c2cccnc12,-6.2
Oc1ccc(I)c2nc3cc(Cl)c(Cl)cc3nc12,-3.69897
Oc1ccc(F)cc1,-0.21
Oc1ccc(F)c2cccnc12,-4.51
Oc1ccc(Cl)cc1N=Nc1ccccc1,-6.07
Oc1ccc(Cl)cc1CNn1cnnc1,-4.05
Oc1ccc(Cl)cc1CNc1nccs1,-4.24
Oc1ccc(Cl)cc1CNc1cnc2ccccc2c1,-5.38
Oc1ccc(Cl)cc1CNc1ccccn1,-4.56
Oc1ccc(Cl)cc1CNc1cccc2cccnc12,-5.76
Oc1ccc(Cl)cc1CNCC12CC3CC(CC(C3)C1)C2,-4.36653
Oc1ccc(Cl)cc1C=Nc1ccc2c3c(cccc13)CC2,-3.82
Oc1ccc(Cl)cc1C=Nc1ccc(Br)cc1,-4.16
Oc1ccc(Cl)cc1-c1c(SCC(O)O)c(O)nc2ccc(C(F)(F)F)cc12,-3.68106
Oc1ccc(Cl)cc1-c1c(S)c(O)nc2ccc(C(F)(F)F)cc12,-4.09315
Oc1ccc(Cl)c2cccnc12,-3.9756
Oc1ccc(Cl)c(O)c1,-1.07057
Oc1ccc(Cl)c(Nc2ncnc3c2cnn3CC(Cl)c2ccccc2)c1,-6.87808
Oc1ccc(CCc2nnc(S)n2-c2ccc(F)cc2)cc1,-3.92
Oc1ccc(CCc2n[nH]c(=S)n2-c2ccc(F)cc2)cc1,-3.92
Oc1ccc(C=NNc2ncc(Cl)cc2Cl)cc1,-5.27
Oc1ccc(C=NNc2cccc(Cl)n2)c(O)c1,-4.15
Oc1ccc(C=NNc2ccc(Cl)nn2)cc1O,-3.98
Oc1ccc(C=NNc2ccc(Cl)nn2)c(O)c1O,-4.24
Oc1ccc(C=NNc2ccc(C(F)(F)F)cn2)c(O)c1,-5.17
Oc1ccc(C=NNc2cc[nH+]c3cc(Cl)ccc23)c(O)c1O,-4.68
Oc1ccc(C=Cc2ccc3cccc(O)c3n2)cc1Br,-5.49
Oc1ccc(C2=NN(c3ccccc3)C(c3ccc(F)cc3)C2)cc1,-5.04
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-3.1795
Oc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1,-5.41
Oc1ccc(Br)cc1Cn1nnc2ccccc21,-5.16
Oc1ccc(Br)cc1CNc1nccs1,-4.81
Oc1ccc(Br)cc1CNc1cnc2ccccc2c1,-5.52
Oc1ccc(Br)cc1CNc1ccccn1,-4.91
Oc1ccc(Br)cc1CNc1cccc2cccnc12,-5.52
Oc1ccc(Br)cc1C=Nn1c(S)nnc1-c1ccccc1,-5.03
Oc1ccc(Br)cc1C=NNc1ccccn1,-5.77
Oc1ccc(Br)cc1C1Nc2ccccc2S1,-5.64
Oc1ccc(Br)cc1/C=N/c1ccc2[nH]nnc2c1,-5
Oc1ccc(Br)cc1-c1ccnn1-c1ccccc1,-5.07
Oc1ccc(Br)cc1-c1cc(-c2ccccc2Cl)[nH]n1,-5.94
Oc1ccc(Br)c2nc3cc(Cl)c(Cl)cc3nc12,-3.69897
Oc1ccc(-n2nnnc2SCc2ccccc2Br)cc1,-5.07
Oc1ccc(-n2nnnc2SCc2c(F)cccc2Cl)cc1,-5.93
Oc1ccc(-n2cc(-c3ccc4cc(OCCOCCN5CCOCC5)ccc4n3)nn2)cc1F,-4.24623
Oc1ccc(-c2nccc(-c3ccc(F)cc3)n2)cc1,-5.1
Oc1ccc(-c2nccc(-c3ccc(Br)cc3)n2)cc1,-5.91
Oc1ccc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2)cn1,-3.94
Oc1cc2c(cc1C[NH+]1CCN(c3ccc(F)cc3)CC1)OCO2,-4.76
Oc1cc2c(cc1CN1CCN(c3ccc(F)cc3)CC1)OCO2,-4.76
Oc1cc2c(cc1C(c1ccc(C(F)(F)F)cc1)N1CCOCC1)OCO2,-4.14041
Oc1cc(Oc2cccc(-c3cccc(O)c3F)n2)ccc1F,-3.69897
Oc1cc(O)c2sc3nc(C(F)(F)F)c4c(c3c2n1)CCCCC4,-3.82
Oc1cc(O)c2sc(Nc3cccc(C(F)(F)F)c3)nc2n1,-3.95
Oc1cc(O)c2sc(Nc3ccc(F)cc3)nc2n1,-5.97
Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,-3.91055
Oc1cc(Nc2cccc(-c3cccc(O)c3F)n2)ccc1F,-3.69897
Oc1cc(F)c(F)c(F)c1,-0.15361
Oc1cc(Cn2c(=S)oc3ccc(C(F)(F)F)cc32)ccc1F,-5.52288
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1,-4.23939
Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12,-3.63055
Oc1cc(CSCc2ccc(Cl)cc2)nc(O)n1,-3.84
Oc1cc(C(F)(F)F)nc2ccccc12,-3.82
Oc1cc(C(F)(F)F)nc2ccc(OC(F)(F)F)cc12,-3.82
Oc1cc(C(F)(F)F)nc2ccc(C(F)(F)F)cc12,-3.82
Oc1cc(C(F)(F)F)nc2c(OC(F)(F)F)cccc12,-3.82
Oc1cc(C(F)(F)F)nc(SCc2cccnc2)n1,-3.82
Oc1cc(C(F)(F)F)nc(SCc2cccc3ccccc23)n1,-4.65
Oc1cc(C(F)(F)F)nc(SCC=Cc2ccccc2)n1,-3.82
Oc1cc(C(F)(F)F)nc(-c2ccccc2OC(F)(F)F)n1,-3.82
Oc1cc(-c2ccco2)nc(SCc2cccc(Cl)c2)n1,-5.73
Oc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,-6.18
Oc1cc(-c2ccccc2)nc2cc(-c3ccc(Br)cc3)nn12,-6.09
Oc1cc(-c2ccccc2)nc(SCc2ccccc2F)n1,-6.02
Oc1cc(-c2ccccc2)nc(SCCOc2ccccc2Cl)n1,-5.95
Oc1cc(-c2ccccc2)nc(Cc2c(Cl)cccc2Cl)n1,-5.92
Oc1cc(-c2ccccc2)c2cc(Cl)ccc2n1,-5.71
Oc1c2nc3cccc(Cl)c3c-2ncn1Cc1ccco1,-5.78
Oc1c2nc3cccc(Cl)c3c-2ncn1CC1CCCO1,-4.61
Oc1c2nc3ccc(F)cc3c-2ncn1Cc1ccncc1,-4.95
Oc1c2nc3ccc(F)cc3c-2ncn1CCC1=CCCCC1,-6.19
Oc1c2nc3ccc(F)cc3c-2ncn1CC1CCCO1,-4.87
Oc1c2nc3ccc(Br)cc3c-2ncn1Cc1ccncc1,-5.95
Oc1c2cnnc-2nc(S)n1-c1ccccc1Cl,-4.01
Oc1c2c(nn1-c1nc3ccc(F)cc3s1)CCc1ccccc1-2,-4.48673
Oc1c2c(nn1-c1ccccn1)CCc1cc(Br)ccc1-2,-4.8353
Oc1c2c(nc3nc(NCc4cccc(Cl)c4)nn13)CCC2,-3.93
Oc1c2c(nc3ccc(Br)cc13)CCCC2,-5.69897
Oc1c2c(nc3cc(-c4cccc(Cl)c4)nn13)CCCC2,-5.27
Oc1c2c(nc3c(-c4ccc(Cl)cc4)cnn13)CCC2,-5.2
Oc1c(F)ccc(Cc2ccccc2)c1F,-3.82769
Oc1c(F)cc(Cc2ccccc2)cc1F,-3.9619
Oc1c(F)cc(Br)cc1CNCC12CC3CC(CC(C3)C1)C2,-5.39794
Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCNCC3)cc2)cc1F,-3.02503
Oc1c(F)cc(-c2cnc3[nH]ccc3c2-c2ccc(N3CCOCC3)cc2)cc1F,-6.26762
Oc1c(F)c(F)c(F)c(F)c1F,-0.52
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-4.9495
Oc1c(Cl)cc(Cl)cc1CNn1cnnc1,-3.86
Oc1c(Cl)cc(Cl)cc1CNc1nccs1,-4.98
Oc1c(Cl)cc(Cl)cc1CNc1nc2ccccc2[nH]1,-4.94
Oc1c(Cl)cc(Cl)cc1CNc1ccccn1,-4.94
Oc1c(Cl)cc(Cl)cc1C=Nc1ccc(N2CCOCC2)cc1,-4.64
Oc1c(Cl)cc(Cl)cc1C1Nc2ccccc2-n2cccc21,-5.92
Oc1c(Cl)cc(Cl)cc1/C=N/c1ccc2[nH]cnc2c1,-5
Oc1c(Cl)cc(Cl)c2c1NCCC2,-4.49
Oc1c(Cl)cc(C[NH+]2CCOCC2)c2cccnc12,-3.92
Oc1c(Cl)cc(CN2CCOCC2)c2cccnc12,-3.92
Oc1c(C[NH+]2CCCCC2)cc(Br)c2cccnc12,-3.98
Oc1c(C[NH+]2CCCC(C(F)(F)F)C2)cc(Cl)c2ccccc12,-4.92
Oc1c(CN2CCCCC2)cc(Br)c2cccnc12,-3.98
Oc1c(CN2CCCC(C(F)(F)F)C2)cc(Cl)c2ccccc12,-4.92
Oc1c(Br)cccc1C=Nc1nc[nH]n1,-4.1
Oc1c(Br)cc(I)c2nc3cc(Cl)c(Cl)cc3nc12,-3.69897
Oc1c(Br)cc(Br)cc1CNn1cnnc1,-4.02
Oc1c(Br)cc(Br)c2nc3ccccc3nc12,-3.60206
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,-6.6
Oc1c(-c2ccccc2Cl)cnn1-c1ccccc1,-3.83
Oc1c(-c2cccc(Cl)c2)cnn1-c1ccccc1,-3.9
Oc1c(-c2ccc(Cl)cc2)cnn1-c1ccccc1,-4.61
Oc1[nH]c2ccccc2c1N=Nc1cccc(Cl)c1,-5.59
Oc1[nH]c2ccc(Br)cc2c1N=Nc1nn[n-]n1,-4.22
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,-5.21537
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,-2.75962
O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,-3.76955
O[C@H](CN[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1)C(F)(F)F,-5.70488
O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1Br,-5.284
O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1cccnc1,-3.69897
O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1ccc(F)cc1,-3.69897
O[C@@H]1CN(Cc2ccccc2Cl)CC[C@H]1N1CCOCC1,-3.89
O[C@@H](CN1c2cccc(-c3cccc(OC(F)(F)F)c3)c2CC[C@@H]1c1cccc(OC(F)(F)C(F)F)c1)C(F)(F)F,-5.7763
O[C@@H](CCc1ccc(F)cc1)C[C@H](O)c1cc(-c2ccccc2)on1,-4.60206
O[C@@H](CCc1ccc(F)cc1)C[C@@H](O)c1cc(-c2ccccc2)on1,-4.60206
ONC(=Nc1ccccc1Cl)c1ccccc1Cl,-3.82
ONC(=Nc1ccccc1Cl)c1c(F)cccc1F,-4.17
ONC(=Nc1cccc(C(F)(F)F)c1)c1cccnc1,-3.82
ON=Cc1nc2cc(Cl)ccc2o1,-3.82
ON=Cc1ccnc(SCc2ccc(Cl)cc2)n1,-5.37
ON=Cc1ccn(-c2ccc(Br)cc2)c1,-5.01
ON=Cc1ccccc1Oc1ccc(F)cc1,-3.85
ON=Cc1ccc2noc(-c3ccc(Cl)cc3)c2c1,-5.96
ON=Cc1ccc(-c2ccccc2OC(F)(F)F)o1,-5.2
ON=Cc1cc2ccccc2n1Cc1ccccc1F,-5.73
ON=Cc1cc(Br)cs1,-4.09
ON=C1CCSc2ccc(F)cc21,-3.93
ON=C1CCCc2c1nc(-c1ccccc1F)n2O,-3.82
ON=C(c1ccc(F)cc1)C1CC1c1c(F)cccc1Cl,-4.79
ON=C(Nc1ccccc1Cl)c1ccccc1Cl,-3.82
ON=C(Nc1ccccc1Cl)c1c(F)cccc1F,-4.17
ON=C(Nc1cccc(C(F)(F)F)c1)c1cccnc1,-3.82
ON(Cc1c(F)cccc1Cl)Cc1c(F)cccc1Cl,-5.55
OCc1nn2c3c(cnc2c1-c1ccc(C(F)(F)F)nc1)CN[C@]3(Cc1cccc(F)c1)C1CC1,-4.4437
OCc1nn2c3c(cnc2c1-c1ccc(C(F)(F)F)cc1)CN[C@]3(Cc1cccc(F)c1)C1CC1,-5.22185
OCc1nc2ccccc2n1Cc1ccc(Cl)cc1,-3.98
OCc1nc2ccccc2n1Cc1c(F)cccc1Cl,-4.31
OCc1nc2ccc(Cl)cc2[nH]1,-3.82
OCc1nc2cc(Cl)ccc2[nH]1,-3.82
OCc1nc(Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1,-5.88871
OCc1cnc(S)n1CCOc1cccc(C(F)(F)F)c1,-4.76
OCc1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,-5.92
OCc1ccccc1Br,-2.158
OCc1ccc(I)cc1,-2.746
OCc1ccc(Cl)cc1Cl,-2.248
OCc1ccc(Cl)c(Cl)c1,-2.0439
OCc1cc2c(-c3cccc(Cl)c3)ccnc2[nH]1,-5
OCc1cc(Cl)ccc1-c1noc(-c2occc2Br)n1,-1.94887
OCc1cc(Br)ccc1OCc1nc2ccccc2s1,-5.64
OCc1cc(-c2ccc(Cl)c(Cl)c2)on1,-3.82
OCc1c[nH]c(=S)n1CCOc1cccc(C(F)(F)F)c1,-4.76
OCc1c(Cl)nc2ccccn12,-3.82
OC[C@H]1O[C@H](n2cc(-c3cccc(Cl)c3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.68552
OC[C@H]1O[C@H](n2cc(-c3ccc(C(F)(F)F)cc3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-3.37298
OC[C@H]1O[C@H](Oc2ccc(N3CCc4ccccc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.28828
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4ccccc43)cc2F)[C@@H](O)[C@@H](O)[C@@H]1O,-3.7643
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4ccccc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.11004
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4cc(Cl)cnc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-5.06492
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4cc(C(F)(F)F)ccc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-6.67562
OC[C@H]1O[C@H](Oc2ccc(-n3ccc4c(OCc5ccccc5)cccc43)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-6.70923
OC[C@H]1O[C@H](Oc2ccc(-c3cnc4[nH]ccc4c3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.86904
OC[C@H]1O[C@H](Oc2ccc(-c3ccccc3Cl)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.15625
OC[C@H]1O[C@H](Oc2ccc(-c3ccccc3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.82406
OC[C@H]1O[C@H](Oc2ccc(-c3cccc(Cl)c3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.84753
OC[C@H]1O[C@H](Oc2ccc(-c3cccc(C(F)(F)F)c3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.08198
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(Cl)cc3Cl)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.73608
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(Cl)cc3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-5.05934
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(Cl)c(Cl)c3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-5.27745
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(Cl)c(C(F)(F)F)c3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-5.67139
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(C(F)(F)F)cc3)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,-4.29586
OC[C@H]1O[C@H](Oc2ccc(-c3cc(F)c(O)c(F)c3)cc2)[C@@H](O)[C@@H](O)[C@@H]1O,-3.40861
OC[C@H]1O[C@H](OCc2cn(-c3cccc(F)c3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.0735
OC[C@H]1O[C@H](OCc2cn(-c3ccc(F)cc3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.0735
OC[C@H]1O[C@H](OCCc2cn(-c3ccc(F)cc3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.09032
OC[C@H]1O[C@H](Cn2cc(-c3cccc(Cl)c3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.07406
OC[C@H]1O[C@H](Cn2cc(-c3ccc(C(F)(F)F)cc3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O,-2.87016
OC[C@H]1CCCN1Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,-5.65031
OC[C@H](O)CN[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,-4.02761
OC[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,-5.76955
OC[C@H](Nc1nc(NCCN2CCOCC2)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,-4.34679
OC[C@@H]1CO[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-2.90596
OC[C@@H]1CCCN1c1ncnc2sc(Nc3cccc(Br)c3)nc12,-3.40474
OC[C@@H](O)CN[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,-4.10286
OCN(CC(F)(F)F)c1nc(N(CO)CC(F)(F)F)nc(N(CO)CC(F)(F)F)n1,-4.18778
OCCn1ccc(-c2ccccc2OCc2ccc(F)cc2)n1,-3.83
OCCn1cc(-c2ccc3c(c2)OCCn2cc(-c4ncnn4CC(F)(F)F)nc2-3)cn1,-5.11919
OCCc1nc(Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1,-7.37876
OCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,-4.75527
OCC[NH2+]Cc1cccc(Br)c1,-3.76
OCC[NH2+]CCCOc1cc(Cl)ccc1Cl,-3.92
OCC[NH+]1CC[NH+](CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-3.86
OCC[NH+]1CC[NH+](CC(O)C(F)(F)F)CC1,-3.83
OCC[NH+]1CCN(c2cc(C(F)(F)F)[nH+]c3ccccc23)CC1,-3.83
OCC[NH+]1CCN(c2cc(C(F)(F)F)[nH+]c3c(F)cccc23)CC1,-3.85
OCC[NH+]1CCN(C(S)=Nc2ccc(SC(F)F)cc2)CC1,-3.83
OCCSc1c(O)nc2ccc(C(F)(F)F)cc2c1-c1cc(Cl)ccc1O,-5.01685
OCCO[C@@H]1C[C@H]2C[C@@H]1[C@H](n1cnc3c(Cl)ncnc31)C2,-1.81846
OCCO[C@@H]1C[C@H]2C[C@@H]1C[C@@H]2n1cnc2c(Cl)ncnc21,-1.82972
OCCOCCO[C@H]1C[C@H]2C[C@@H]1C[C@@H]2n1cnc2c(Cl)ncnc21,-1.67482
OCCOCCN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,-3.96374
OCCNc1nnc(Cc2ccc(Cl)cc2)c(O)n1,-3.82
OCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,-5.20066
OCCNc1nc(Nc2cc(O)ccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,-7.03888
OCCNc1nc(Cl)nc(NCc2ccco2)n1,-3.82
OCCNc1nc(-c2ccccc2)c2cc(Br)ccc2n1,-4.15
OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,-10.699
OCCNc1cc(Cl)ncn1,-3.82
OCCNc1cc(-c2n[nH]c3cnccc23)nc(C(F)(F)F)c1,-3.4565
OCCNCCCOc1cc(Cl)ccc1Cl,-3.92
OCCNC1=C2N=c3ccc(Cl)cc3=C2CCC1,-4.33
OCCNC(=S)Nc1cccc(Cl)c1Cl,-3.82
OCCN=C1CCCc2c1[nH]c1ccc(Cl)cc21,-4.33
OCCN=C(S)Nc1cccc(Cl)c1Cl,-3.82
OCCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,-4.82391
OCCN1CCN(c2cc(C(F)(F)F)nc3ccccc23)CC1,-3.82
OCCN1CCN(c2cc(C(F)(F)F)nc3c(F)cccc23)CC1,-3.85
OCCN1CCN(CC(O)COc2ccc(OC(F)(F)F)cc2)CC1,-3.16
OCCN1CCN(CC(O)C(F)(F)F)CC1,-3.82
OCCN1CCN(C(=S)Nc2ccc(SC(F)F)cc2)CC1,-3.82
OCCN(Cc1ccccc1)C(S)=Nc1ccc(F)cc1,-3.85
OCCN(Cc1ccccc1)C(=S)Nc1ccc(F)cc1,-3.85
OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,-7.4437
OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,-7.69897
OCCN(CCO)CC(O)COc1ccc(Br)cc1,-4.7
OCCCc1nc(Nc2ccc(C(F)(F)F)nc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1,-4.99424
OCCCc1nc(Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1,-6.91419
OCCCSc1c(O)nc2ccc(C(F)(F)F)cc2c1-c1cc(Cl)ccc1O,-5.15619
OCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,-5.21327
OCCCNc1ncnc2scc(-c3ccc(Cl)cc3)c12,-3.82
OCCCNc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,-4.16
OCCCNc1nc(-c2ccc(Cl)cc2)nc2ccccc12,-5.24
OCCCNC1=C2N=c3ccc(Cl)cc3=C2CCC1,-4.28
OCCCNC(=S)Nc1ccc(Br)cc1Cl,-3.82
OCCCN=C1CCCc2c1[nH]c1ccc(Cl)cc21,-4.28
OCCCN=C(S)Nc1ccc(Br)cc1Cl,-3.82
OCCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,-5.22552
OCCCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,-5.23744
OCCCCCCCl,-1.08244
OCCCCCCCCCCC(Br)CO,-3.13966
OCCCCCCCCCC(Br)CCO,-3.09691
OCCCCCCCC(Br)CCCCO,-2.63078
OCCCCCCC(Br)CCCCCO,-2.64589
OCCCC1CCC[NH+](Cc2c[nH]nc2-c2ccc(F)cc2F)C1,-3.96
OCCCC1CCCN(Cc2cn[nH]c2-c2ccc(F)cc2F)C1,-3.96
