smiles,logS
c1ccc(C[NH+]2CC[NH+](Cc3c[nH]c4ccccc34)CC2)cc1,-3.83
c1ccc(C[NH+]2CCOCCOCCOCCOCC2)cc1,-3.86
c1ccc(C[NH+]2CCOCCOCCOCC2)cc1,-3.83
c1ccc(C[NH+]2CCN(c3ncccn3)CC2)cc1,-4.02
c1ccc(C[NH+]2CCN(c3nc4ccccc4s3)CC2)cc1,-5.49
c1ccc(C[NH+]2CCN(c3cnc4ccccc4n3)CC2)cc1,-3.91
c1ccc(C[NH+]2CCC3(CC2)Nc2ccccc2S3)cc1,-4.03
c1ccc(C[NH+]2CCC(Nc3ncnc4sccc34)CC2)cc1,-3.85
c1ccc(CSc2nnc3ccc(-c4ccncc4)nn23)nc1,-3.98
c1ccc(CSc2nc3ncccn3n2)cc1,-3.82
c1ccc(CSc2nc3ccccc3[nH]2)cc1,-5.06
c1ccc(CSc2ccc(-c3cccnc3)nn2)cc1,-4.54
c1ccc(CSc2ccc(-c3ccccn3)nn2)cc1,-5.33
c1ccc(CSc2cc3ccccc3[nH]2)cc1,-4.93
c1ccc(CSC2=NNC(c3ccccn3)S2)cc1,-5.2
c1ccc(COc2ccccc2C[NH2+]C2CCCC2)cc1,-3.87
c1ccc(COc2ccccc2CNC2CCCC2)cc1,-3.86
c1ccc(COc2cccc(C[NH+]3CCCCC3)c2)cc1,-3.79
c1ccc(COc2cccc(CN3CCc4c([nH]c5ccccc45)C3)c2)cc1,-5.27
c1ccc(COc2ccc3ccccc3c2)cc1,-6.47767
c1ccc(CON=C(c2ccc(C3CC3)nc2)C2CC2)cc1,-5.19
c1ccc(COCC2CC[NH2+]CC2)cc1,-3.83
c1ccc(COCC2CCNCC2)cc1,-3.82
c1ccc(CO/N=C(\c2ccc(C3CC3)nc2)C2CC2)cc1,-5.19
c1ccc(CNc2ncnc3sccc23)cc1,-3.88
c1ccc(CNc2ncnc3scc(-c4cccs4)c23)nc1,-3.94
c1ccc(CNc2ncnc3sc4c(c23)CCCC4)nc1,-4.65
c1ccc(CNc2ncnc3[nH]cnc23)cc1,-3.6
c1ccc(CNc2nc(Nc3ccccc3)nc3ccccc23)cc1,-5.30103
c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,-4.36
c1ccc(CNc2nc(-c3cccnc3)cs2)cc1,-4.08
c1ccc(CNc2nc(-c3ccccn3)nc3ccccc23)cc1,-4.03
c1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,-5.41
c1ccc(CNc2cncnc2)cc1,-3.85
c1ccc(CNc2cccc[nH+]2)cc1,-3.75
c1ccc(CNc2c3ccccc3nc3ccccc23)cc1,-3.85
c1ccc(CNc2c3ccccc3[nH+]c3ccccc23)cc1,-3.85
c1ccc(CNc2c3c(nc4ncnn24)CCC3)cc1,-3.91
c1ccc(CNc2c3c([nH+]c4ccccc24)CCC3)cc1,-3.77
c1ccc(CNCc2ccccc2)cc1,-2.68763
c1ccc(CNCCc2c[nH]c3ccccc23)cc1,-3.83
c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,-3.4
c1ccc(CN2CCc3nc4ccccc4cc3C2)cc1,-3.92
c1ccc(CN2CCOCCOCCOCCOCC2)cc1,-3.86
c1ccc(CN2CCOCCOCCOCC2)cc1,-3.82
c1ccc(CN2CCN(c3ncccn3)CC2)cc1,-4.02
c1ccc(CN2CCN(c3nc4ccccc4s3)CC2)cc1,-5.49
c1ccc(CN2CCN(c3cnc4ccccc4n3)CC2)cc1,-3.91
c1ccc(CN2CCN(Cc3nnc(-c4ccccc4)o3)CC2)cc1,-3.87
c1ccc(CN2CCN(Cc3ccc4ccccc4c3)CC2)cc1,-4.13
c1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,-3.82
c1ccc(CN2CCC3(CC2)Nc2ccccc2S3)cc1,-4.03
c1ccc(CN2CCC(Nc3ncnc4sccc34)CC2)cc1,-3.85
c1ccc(CN2CCC(Nc3ccccc3)CC2)cc1,-3.95422
c1ccc(CN(CC2=[NH+]CCN2)c2ccccc2)cc1,-3.77
c1ccc(CCn2nnnc2C(c2cccnc2)[NH+]2CCOCC2)cc1,-3.95
c1ccc(CCn2nnnc2C(c2cccnc2)N2CCOCC2)cc1,-3.94
c1ccc(CCn2nnc3ccccc32)cc1,-5.03
c1ccc(CCn2cnc3ccccc32)cc1,-3.88
c1ccc(CCn2ccnc2)cc1,-3
c1ccc(CCc2nnn[nH]2)cc1,-3.69897
c1ccc(CCc2ccncc2)cc1,-4.15
c1ccc(CCc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,-5.37675
c1ccc(CCc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,-5.37675
c1ccc(CC[NH2+]Cc2cccs2)cc1,-3.83
c1ccc(CC[NH2+]Cc2cccnc2)cc1,-3.78
c1ccc(CC[NH2+]CCOc2ccccc2)cc1,-4.03
c1ccc(CC[NH2+]CCCOc2cccc3ccccc23)cc1,-3.92
c1ccc(CC[NH2+]CC2COc3ccccc3O2)cc1,-3.83
c1ccc(CC[NH2+]C2CCCCCC2)cc1,-3.68
c1ccc(CC[NH+]2CNC(Nc3nc4ccccc4s3)=[NH+]C2)cc1,-6.53
c1ccc(CC[NH+]2CCC3(CC2)OCCO3)cc1,-3.93
c1ccc(CCOn2ccnc2)cc1,-3.82
c1ccc(CCOC2CCCCC2)cc1,-2.41809
c1ccc(CCNc2ncnc3sccc23)nc1,-3.82
c1ccc(CCNc2nc(-c3ccncc3)nc3ccccc23)cc1,-6.04
c1ccc(CCNc2nc(-c3ccccn3)nc3ccccc23)cc1,-4.02
c1ccc(CCNc2cnccn2)cc1,-3.82
c1ccc(CCNCCOc2ccccc2)cc1,-4.02
c1ccc(CCNCCCOc2cccc3ccccc23)cc1,-3.92
c1ccc(CCNCC2COc3ccccc3O2)cc1,-3.82
c1ccc(CCNC2=NCCS2)cc1,-3.82
c1ccc(CCN2CN=C(Nc3nc4ccccc4s3)NC2)cc1,-6.53
c1ccc(CCN2CCC3(CC2)OCCO3)cc1,-3.93
c1ccc(CCCc2nc(-c3cccnc3)no2)cc1,-3.94
c1ccc(CCC[NH+]2CCOCC2)cc1,-4.03
c1ccc(CCC[NH+]2CCN(c3ccccn3)CC2)cc1,-4.02
c1ccc(CCC[NH+]2CCN(c3ccccc3)CC2)cc1,-4.06
c1ccc(CCCN2CCOCC2)cc1,-4.03
c1ccc(CCCN2CCN(c3ccccn3)CC2)cc1,-4.02
c1ccc(CCCN2CCN(c3ccccc3)CC2)cc1,-4.06
c1ccc(CC2CCCC[NH2+]2)cc1,-4.36
c1ccc(CC2CCCCN2)cc1,-4.36
c1ccc(CC([NH2+]Cc2ccco2)c2ccccc2)cc1,-4.31
c1ccc(CC(NCc2ccco2)c2ccccc2)cc1,-4.31
c1ccc(C2[NH2+]CCc3ccccc32)cc1,-3.76
c1ccc(C2Nc3ccccc3C3OCCCC23)cc1,-4.56
c1ccc(C2C[NH2+]CCc3ccccc32)cc1,-3.76
c1ccc(C2C[NH+]3CCC2CC3)cc1,-3.83
c1ccc(C2COCCN2c2ccnc3[nH]ncc23)cc1,-3
c1ccc(C2CN3CCSC3=N2)cc1,-3.75
c1ccc(C2CN3CCC2CC3)cc1,-3.82
c1ccc(C2CN(c3ccnc4[nH]ccc34)CCO2)cc1,-3.60206
c1ccc(C2CCCN2c2ccnc3[nH]ncc23)cc1,-3.60206
c1ccc(C2CCCN2c2ccnc3[nH]ccc23)cc1,-3.60206
c1ccc(C2CCCN2Cc2nnc(-c3cccs3)o2)cc1,-3.79436
c1ccc(C2CCCCC2)cc1,-4.3415
c1ccc(C2CCC([NH+]3CCN(c4ccccc4)CC3)CC2)cc1,-5.39
c1ccc(C2CCC(N3CCN(c4ccccc4)CC3)CC2)cc1,-5.39
c1ccc(C2CC(c3cccs3)Nc3nnnn32)cc1,-4.77
c1ccc(C2CC(c3cccs3)N=C3N=NNN32)cc1,-4.77
c1ccc(C2CC(c3cccs3)=NN2c2ccccc2)cc1,-5.25
c1ccc(C2CC(c3ccccc3)C(c3ccccc3)[NH2+]2)cc1,-4.55
c1ccc(C2CC(c3ccccc3)C(c3ccccc3)N2)cc1,-4.55
c1ccc(C2=c3ccccc3=NC(c3ccco3)=NN2)cc1,-4.57
c1ccc(C2=[NH+]NC(c3ccccn3)=[NH+]N2)nc1,-4.06
c1ccc(C2=[NH+]N=C(c3ccncc3)c3ccc4ccccc4c3N2)cc1,-5.24
c1ccc(C2=[NH+]CCN2)cc1,-1.12652
c1ccc(C2=Nn3c(nnc3-c3cccs3)SC2)cc1,-5.52
c1ccc(C2=Nn3c(nnc3-c3ccco3)SC2)cc1,-4.5
c1ccc(C2=Nn3c(Cn4nnc5ccccc54)nnc3SC2)cc1,-4.27
c1ccc(C2=N[NH+]=C(c3ccco3)Nc3ccccc32)cc1,-4.57
c1ccc(C2=N[NH+]=C(c3ccccc3)Nc3cccnc32)cc1,-4.36
c1ccc(C2=NNC(c3ccncc3)=c3ccc4ccccc4c3=N2)cc1,-5.24
c1ccc(C2=NNC(c3ccccn3)=NN2)nc1,-4.06
c1ccc(C2=NNC(c3ccccc3)=c3ncccc3=N2)cc1,-4.36
c1ccc(C2=NN(c3ccccc3)CC2)cc1,-6.05
c1ccc(C(c2ccccc2)c2ccn[nH]2)cc1,-4.39
c1ccc(C(c2ccccc2)c2cc[nH]n2)cc1,-4.39
c1ccc(C(c2ccccc2)[NH+]2CC[NH2+]CC2)cc1,-4.01
c1ccc(C(c2ccccc2)N2CCNCC2)cc1,-4
c1ccc(C([NH2+]CC[NH2+]C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,-5.37
c1ccc(C(NCCNC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,-5.36
c1ccc(/N=N\c2ccccc2)cc1,-2.69897
c1ccc(/N=N/Nc2ccccc2)cc1,-2.6
c1ccc(-n2nnnc2Cc2nnnn2-c2ccccc2)cc1,-4.08
c1ccc(-n2nnnc2-c2cccnc2)cc1,-3.92
c1ccc(-n2nnc3ccccc32)cc1,-4.7
c1ccc(-n2cnc3ccccc32)nc1,-3.87
c1ccc(-n2cnc3ccccc32)cc1,-3.9
c1ccc(-n2cnc3cc(NCc4ccco4)ccc32)cc1,-3.91
c1ccc(-n2cccc2)c(N2CCCCC2)c1,-6.05
c1ccc(-n2cc(C[NH+]3CCCC3)c(-c3ccc4c(c3)OCO4)n2)cc1,-3.83
c1ccc(-n2cc(CN3CCCC3)c(-c3ccc4c(c3)OCO4)n2)cc1,-3.82
c1ccc(-c2noc(C[NH+]3CCc4sccc4C3)n2)cc1,-4.35
c1ccc(-c2noc(CN3CCc4sccc4C3)n2)cc1,-4.35
c1ccc(-c2noc(CC3CCCCC3)n2)nc1,-3.88
c1ccc(-c2noc(C3CCC3)n2)nc1,-3.99
c1ccc(-c2noc(-c3ccno3)n2)nc1,-3.93
c1ccc(-c2noc(-c3ccccc3)n2)cc1,-5.1549
c1ccc(-c2nnsc2-c2ncc[nH]2)cc1,-4.19
c1ccc(-c2nnsc2-c2ccccc2)cc1,-5.9
c1ccc(-c2nnnn2-c2ccccc2)cc1,-4.12
c1ccc(-c2nnc3sc(-c4ccc5c(c4)OCO5)nn23)nc1,-4.60206
c1ccc(-c2nnc3n2-c2ccccc2SC3)cc1,-3.99
c1ccc(-c2nnc(SCC3CCCO3)nc2-c2ccccc2)cc1,-4.98
c1ccc(-c2nnc(N3CCN(c4ccccc4)CC3)nc2-c2ccccc2)cc1,-6.29
c1ccc(-c2nnc(N3CCCC3)nc2-c2ccccc2)cc1,-4.72
c1ccc(-c2nnc(C[NH+]3CCCCC3)o2)cc1,-3.83
c1ccc(-c2nnc(CN3Cc4ccccc4C3)o2)cc1,-4.14196
c1ccc(-c2nnc(CN3CCc4ccccc4C3)o2)cc1,-3.75685
c1ccc(-c2nnc(CN3CCc4ccccc43)o2)cc1,-4.12077
c1ccc(-c2nnc(CN3CCOc4ccccc43)o2)cc1,-4.02019
c1ccc(-c2nnc(CN3CCCc4ccccc43)o2)cc1,-4.9873
c1ccc(-c2nnc(CN3CCCC3c3ccccc3)o2)cc1,-3.95336
c1ccc(-c2nnc(-c3ccccn3)c(-c3ccccn3)n2)nc1,-3.82
c1ccc(-c2nn[nH]n2)nc1,-4.15
c1ccc(-c2nn[nH]n2)cc1,-4.66
c1ccc(-c2nn[n-]n2)nc1,-4.15
c1ccc(-c2nn[n-]n2)cc1,-4.66
c1ccc(-c2nn3cnnc3c3ccccc23)cc1,-5.39
c1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)nc1,-3.45717
c1ccc(-c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)cc1,-6
c1ccc(-c2nccnc2-c2ccccc2)cc1,-4.03
c1ccc(-c2nccc3ccccc23)cc1,-4.45
c1ccc(-c2nccc(-c3ccc4c(c3)OCO4)n2)cc1,-5.96
c1ccc(-c2ncc[nH]2)cc1,-1.88938
c1ccc(-c2ncc3ccccn23)cc1,-4.01
c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,-3.85
c1ccc(-c2ncc(-c3ccc(OCCCn4ccnc4)cc3)s2)cc1,-5.08095
c1ccc(-c2ncc(-c3cc[nH]n3)s2)cc1,-5.85387
c1ccc(-c2nc3ncncc3[nH]2)cc1,-3.06
c1ccc(-c2nc3nc4ccccc4nc3n2CC2CCCO2)cc1,-3.82
c1ccc(-c2nc3n(n2)Cc2ccccc2-3)cc1,-0.890745
c1ccc(-c2nc3n(n2)CCc2ccccc2-3)cc1,-0.393226
c1ccc(-c2nc3cccnc3nc2-c2ccccc2)cc1,-3.93
c1ccc(-c2nc3ccccn3c2-c2ccccc2)cc1,-4.43
c1ccc(-c2nc3ccccc3[nH]2)cc1,-3.95
c1ccc(-c2nc3c4ccccc4ccn3n2)cc1,-1.38967
c1ccc(-c2nc3c4ccccc4ccn3c2C[NH+]2CCCCC2)cc1,-4.63
c1ccc(-c2nc3c4ccccc4ccn3c2CN2CCCCC2)cc1,-4.62
c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1,-5.66
c1ccc(-c2nc(NC3CCCC3)c3ccccc3n2)cc1,-4.97
c1ccc(-c2nc(N3CCOCC3)sc2-c2ccccc2)cc1,-6.03
c1ccc(-c2nc(C[NH+]3CCN(c4ccccn4)CC3)c[nH]2)cc1,-3.85
c1ccc(-c2nc(-c3ccncc3)n[nH]2)nc1,-3.99
c1ccc(-c2nc(-c3cccnc3)cs2)cc1,-4.05
c1ccc(-c2nc(-c3ccc4nc[nH]c4c3)no2)cc1,-4.91009
c1ccc(-c2nc(-c3ccc(-c4ccon4)s3)no2)cc1,-5.69
c1ccc(-c2n[nH]cc2C[NH+]2CCc3ccccc3C2)cc1,-3.91
c1ccc(-c2n[nH]cc2C[NH+]2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)cc1,-3.95
c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,-3.99
c1ccc(-c2csc3ncnc(NCc4ccccn4)c23)cc1,-3.9
c1ccc(-c2csc(Nc3cccnc3)n2)cc1,-5.06
c1ccc(-c2csc(Nc3ccccn3)n2)cc1,-5.93
c1ccc(-c2csc(Nc3ccc4c(c3)OCCO4)n2)nc1,-4.09691
c1ccc(-c2csc(NC3CCCCC3)n2)cc1,-4.8
c1ccc(-c2csc(-n3cccn3)n2)cc1,-4.94
c1ccc(-c2csc(-c3ccncc3)n2)cc1,-3.98
c1ccc(-c2csc(-c3cccnc3)n2)cc1,-4.45
c1ccc(-c2csc(-c3ccc(-c4csnn4)cc3)n2)cc1,-6.21
c1ccc(-c2cnnn2-c2ccccc2)cc1,-4.23
c1ccc(-c2cnc3[nH]cc(-c4ccc(-n5cnnn5)cc4)c3c2)cc1,-3.55909
c1ccc(-c2cnc(C[NH+]3CCN(c4ccccc4)CC3)o2)cc1,-3.9
c1ccc(-c2cnc(CN3CCN(c4ccccc4)CC3)o2)cc1,-3.9
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,-5.55321
c1ccc(-c2cnc(-c3ccc(CN4CCOCC4)cc3)o2)cc1,-4.35
c1ccc(-c2cn3c([n+]2-c2ccccc2)SCC3)cc1,-3.71
c1ccc(-c2cn3c([n+]2-c2ccccc2)CCC3)cc1,-3.71
c1ccc(-c2cn(-c3ccccc3)c3ncnc(N4CCCCC4)c23)cc1,-6.25
c1ccc(-c2cccs2)nc1,-4.93
c1ccc(-c2ccccc2OCC[NH+]2CCCC2)cc1,-4.03
c1ccc(-c2ccccc2OCCN2CCCC2)cc1,-4.03
c1ccc(-c2ccccc2OCCCCn2ccnc2)cc1,-3.97
c1ccc(-c2cccc(-c3ccccc3)n2)cc1,-5.67
c1ccc(-c2ccc3nnnn3n2)cc1,-4.86
c1ccc(-c2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,-4.49485
c1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,-4.49485
c1ccc(-c2ccc(SCc3cccnc3)nn2)nc1,-3.88
c1ccc(-c2ccc(OCC[NH+]3CCOCC3)cc2)cc1,-3.98
c1ccc(-c2ccc(C[NH2+]C3CC3)cc2)cc1,-3.77
c1ccc(-c2ccc(C[NH+]3CCSCC3)cc2)cc1,-5.2
c1ccc(-c2ccc(CN3CCSCC3)cc2)cc1,-5.2
c1ccc(-c2ccc(C3=Nn4c(nnc4-c4cccs4)SC3)cc2)cc1,-6.27
c1ccc(-c2ccc(-c3ccncn3)cc2)cc1,-6.06
c1ccc(-c2ccc(-c3ccccn3)s2)nc1,-4.75
c1ccc(-c2cc3ccccc3[nH]2)cc1,-5.44
c1ccc(-c2cc3c(cn2)ncc2ncn(-c4ccc5ncccc5c4)c23)cc1,-5.39794
c1ccc(-c2cc3c(Nc4ccncc4)ncnn3c2)cc1,-6
c1ccc(-c2cc(Nc3cccc(N4CCCCC4)n3)c3nccn3n2)cc1,-5.56874
c1ccc(-c2cc(Nc3cccc(N4CCCC4)n3)c3nccn3n2)cc1,-5.55198
c1ccc(-c2cc(NCC[NH+]3CCCCC3)c3ccccc3[nH+]2)cc1,-3.83
c1ccc(-c2cc(NCCN3CCCCC3)c3ccccc3n2)cc1,-3.82
c1ccc(-c2cc(N3CCCCC3)c3ccccc3n2)cc1,-5.98
c1ccc(-c2cc(N3CCCCC3)c3ccccc3[nH+]2)cc1,-5.98
c1ccc(-c2cc(-c3ccccc3)on2)cc1,-5.65
c1ccc(-c2cc(-c3ccccc3)ncn2)cc1,-4.7
c1ccc(-c2cc(-c3ccccc3)n3ncnc3n2)cc1,-4
c1ccc(-c2cc(-c3ccccc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1,-8.295
c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,-6.04
c1ccc(-c2c[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)n2)cc1,-3
c1ccc(-c2[nH]ncc2CN2CCc3ccccc3C2)cc1,-3.91
c1ccc(-c2[nH]ncc2CN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,-3.95
c1cc2nc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)[nH]c2cn1,-3
c1cc2ccc1CCc1ccc(cc1)CC2,-5.16948
c1cc2c3c(cccc3c1)NC(c1ccc3c(c1)OCO3)N2,-4.49
c1cc2c3c(cccc3c1)C(N1CCOCC1)=N2,-3.84
c1cc2c(s1)CCOC21CCN(Cc2ccc3c(c2)OCCO3)CC1,-3.57512
c1cc2c(cc1NC1CCCCCC1)OCO2,-4.6
c1cc2c(cc1C[NH+]1CC[NH2+]CC1)OCO2,-3.84
c1cc2c(cc1CN1CCOCC1)OCO2,-1.4437
c1cc2c(cc1CN1CCNCC1)OCO2,-3.84
c1cc2c(cc1CN1CCCCC13COC3)OCO2,-2.5376
c1cc2c(cc1CN1CCCCC1)OCO2,-2.67778
c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,-2.11351
c1cc2c(cc1CN1CCCC13COC3)OCO2,-2.07058
c1cc2c(cc1CN1CCCC1)OCO2,-2.55284
c1cc2c(cc1CN1CCC3(COC3)C1)OCO2,-2.52288
c1cc2c(cc1CN1CCC3(CC1)COC3)OCO2,-2.26761
c1cc2c(cc1CN1CCC13COC3)OCO2,-2.22185
c1cc2c(cc1CN1CCC1)OCO2,-1.88606
c1cc2c(cc1CN1CC3CC(C1)O3)OCO2,-1.95861
c1cc2c(cc1CN1CC3(COC3)C1)OCO2,-1
c1cc2c(cc1-n1cnnn1)OCO2,-4
c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2n1,-3.77989
c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1,-3.81531
c1cc([C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,-5.46763
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCOC1CCNCC1,-3.98556
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCNCC1,-3.67084
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCCOCC1,-5.19317
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCCCC1,-4.87058
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCC1,-3.64305
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CC2(COC2)C1,-3.98375
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCCN1CCOCC1,-5.48041
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCC1CCNCC1,-3.66992
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCC1CCNCC1,-4.55978
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OC1CCNCC1,-3.64305
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1CN1CCOCC1,-5.43893
c1cc(OCCC[NH+]2CCCCC2)ccc1C[NH+]1CCCCC1,-3.85
c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,-3.85
c1cc(OCC2CO2)cc(N(CC2CO2)CC2CO2)c1,-2.19256
c1cc(OCC2CO2)c2ccc(OCC3CO3)cc2c1,-3.91917
c1cc(Nc2ncnn3cc(-c4ccc(N5CCOCC5)nc4)cc23)ccn1,-6
c1cc(Nc2ncnn3cc(-c4ccc(N5CCOCC5)cc4)cc23)ccn1,-6
c1cc(Nc2ncnn3cc(-c4ccc(-c5cnn(CCN6CCOCC6)c5)cc4)cc23)ccn1,-3.96658
c1cc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)ccn1,-5.52288
c1cc(Nc2ncnc3ccc(-c4ccnc(N5CCOCC5)n4)cc23)ccn1,-6.22185
c1cc(Nc2nc3c(s2)CCc2n[nH]cc2-3)ccn1,-3.74473
c1cc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)ncn1,-5.74473
c1cc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc(N2CCCC2)c1,-7
c1cc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n[nH]1,-3.72125
c1cc(Nc2ccc(OCC3CCCCC3)cc2)c2c(ccc3c[nH]nc32)n1,-1.79294
c1cc(NCCCNCc2ccc3c(c2)OCO3)c2ccc(Cc3ccc4c(c3)OCO4)cc2n1,-4.49485
c1cc(NCCCNCc2ccc3c(c2)OCO3)c2ccc(CC3CCCCC3)cc2n1,-5.37675
c1cc(NCCCNCc2ccc3c(c2)OCO3)c2ccc(C3CCCCC3)cc2n1,-5.37675
c1cc(NC2CCCCC2)c2c(ccc3c[nH]nc32)n1,-1.02751
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,-1.91923
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,-4.66206
c1cc(C[NH2+]CCc2ccc3c(c2)OCO3)ccn1,-3.96
c1cc(C[NH2+]C2C3CC4CC(C3)CC2C4)ccn1,-3.86
c1cc(C[NH2+]C23CC4CC(CC(C4)C2)C3)ccn1,-3.71
c1cc(CNc2ccc3c(c2)OCCO3)ccn1,-2.82391
c1cc(CNCCc2ccc3c(c2)OCO3)ccn1,-3.95
c1cc(CCCc2ccncc2)ccn1,-3.82
c1cc(-c2cnc3ccc(-c4ccc(N5CCOCC5)cc4)nn23)ccn1,-3.55318
c1cc(-c2cnc3[nH]ccc3c2)c2cc[nH]c2n1,-3.30103
c1cc(-c2ccnc3ccc(NC4CC4)nc23)ccn1,-4.04576
c1cc(-c2ccc3ncnc(Nc4ncco4)c3c2)cc(N2CCOCC2)c1,-5.63827
c1cc(-c2ccc3ncnc(Nc4cncnc4)c3c2)cc(N2CCOCC2)c1,-4.28316
c1cc(-c2ccc3ncnc(Nc4cnccn4)c3c2)cc(N2CCOCC2)c1,-5.18709
c1cc(-c2ccc3ncnc(Nc4ccnnc4)c3c2)cc(N2CCOCC2)c1,-4.23433
c1cc(-c2ccc3ncnc(Nc4ccncn4)c3c2)cc(N2CCOCC2)c1,-4.58503
c1cc(-c2ccc3ncnc(Nc4ccncc4)c3c2)cc(N2CCOCC2)c1,-5.5376
c1cc(-c2ccc3ncnc(Nc4cccnn4)c3c2)cc(N2CCOCC2)c1,-5.46852
c1cc(-c2ccc3ncc(-c4ccncc4)n3n2)cc(N2CCOCC2)c1,-3.55318
c1cc(-c2ccc3ncc(-c4ccncc4)n3n2)c2ccncc2c1,-3.50969
c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,-3
c1cc(-c2cc3nccn3c(N3CCOCC3)n2)c2cc[nH]c2c1,-4.25181
c1c[nH]cn1,0.968391
c1[nH]nc2c1-c1nc(NC3CCCCC3)sc1CCC2,-7
[c:1]1([CH2:7][CH2:8][CH3:9])[cH:2][cH:3][cH:4][cH:5][cH:6]1,-3.37
[O-]c1onc(-c2ccccc2)c1-c1ccccc1,-3.83
[O-]c1nsnc1N1CCOCC1,-3.82
[O-]c1nc(O)nc(O)c1Cc1ccc2c(c1)OCO2,-3.94
[O-]c1c[n+](-c2ccccc2)no1,-4.75
[O-][n+]1nc(NCCn2cccc2)[n+]([O-])c2ccccc21,-1.21467
[O-][n+]1nc(NCCN2CCOCC2)[n+]([O-])c2ccccc21,-1.3098
[O-][n+]1nc(NCCN2CCCCC2)[n+]([O-])c2ccccc21,-1.3098
[O-][n+]1nc(NCCN2CCCCC2)[n+]([O-])c2ccc3c(c21)CCC3,-1.4437
[O-][n+]1nc(NCCN2CCCCC2)[n+]([O-])c2cc3c(cc21)CCC3,-2.72125
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2ccc3c(c21)CCC3,-1.33724
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2cc3c(cc21)OCC3,-1.3098
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2cc3c(cc21)CCO3,-1.33724
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2cc3c(cc21)CCCC3,-1.3098
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2cc3c(cc21)CCC3,-1.31876
